gnis_id,gnis_name
00376023,Larson Lateral
00787065,McGuire Creek
00381335,Elk City Creek
01524938,Red Man Creek
00376294,Call Lateral
00378029,Boom Creek
00390806,Soda Creek
00791748,Sutton Creek
00400040,Pine Creek
00381666,Fern Creek
00384123,Keg Spring Creek
00383218,Hinckley Creek
00387114,Monument Gulch Creek
00391499,Storm Creek
00389143,Rattlesnake Creek
00782398,Ditch Creek
00383676,Indian Fork
00392789,Wall Creek
01116974,Antelope Feeder Canal
00389761,Rye Patch Creek
01431777,Richardson Fork
00391198,Spring Creek
00372379,Demke Lateral
00382618,Greek Creek
01518863,Donaldson Creek
00383237,Hog Creek
00374826,S Main Drain
00378878,Canyon Creek
00861115,Riffe Creek
00395155,Butte Creek
00379090,Cedar Creek
00381106,East Fork Goose Creek
00792486,Twelvemile Creek
00390197,Sheep Creek
00381287,Eighty Day Creek
00379840,Cottonwood Creek
00390924,South Fork Dillinger Creek
00371322,B Main Drain
00372662,Fargo Low Line Canal
00789680,Rock Creek
00386429,Mann Creek
00377431,Big Bear Creek
00793013,West Fork Denny Creek
01513945,Onota Creek
00384898,Little Moose Creek
00390821,Soldier Creek
00389895,Sand Creek
00383883,Jensen Creek
00786854,Marl Lake Creek
00387642,North Fork Alder Creek
00391008,South Fork Rock Creek
00380937,Dunce Creek
00792963,West Creek
00789558,Rice Creek
00380762,Droogs Creek
01130274,Rock Creek
00400591,Big Lost River
00788638,Park Creek
00400016,North Fork Spring Branch Creek
00391131,Spokane River
00382773,Gunbarrel Creek
00392070,Thrasher Creek
00392866,Warm Spring Creek
00393067,West Fork Cameron Creek
00772650,Hutchison Ditch
01508544,South Fork Skookum Creek
00382124,Full Moon Creek
00387603,Noe Creek
00372919,Great Western Canal
01591825,Mud Creek
00383015,Head Creek
00386813,Middle Fork Elkhorn Creek
00376503,Alder Creek
00785367,Jack Creek
00378903,Carbonate Creek
00383415,Horseshoe Creek
00392255,Towne Creek
01601823,North Fork Swift Creek
00384788,Little Creek
00392511,Twin Creek
00387178,Moose Creek
00379388,Clear Creek
00375863,White Horse Creek
00380687,Dog Creek
00779585,Beatrice Creek
00383796,Jack Creek
02517236,G 18 A Lateral
00371827,Bypass Canal
00388142,Paloma Creek
00393198,West Fork Slate Creek
00388614,Poacher Creek
02569309,Plant 3 Pipeline
00372426,Dixie Lateral
00380276,Davis Creek
01146055,Meadow Creek
00787003,McClain Creek
00377018,Basket Springs Creek
00383903,Jesse Creek
00373933,Middleton Canal
00790962,South Fork Fish Creek
00381169,East Fork Sheep Creek
00389864,Salt Creek
00395036,Rock Creek
00400446,Knob Creek
00379182,Channel Creek
00386139,Lost Creek
00393496,Willow Creek
00386428,Mann Creek
00390841,Sourdough Creek
00380536,Devils Farm Creek
00376444,Kennally Creek
00780823,Cameron Creek
00782799,East Fork Basin Creek
02439551,Regulation Spillway
00376279,Three Buttes Drain
00383728,Ink Creek
00780450,Browning Creek
00783284,Falls Creek
00383107,Henrys Fork
00391626,Summit Creek
00780138,Blue Creek
00379708,Copper Creek
00390589,Sled Creek
00860227,Jones Creek
00375106,Snyder Lateral
02568113,F-1 Canal
00382853,Hammond Creek
00776650,Sloan Ditch
00390213,Sheep Creek
00382668,Gregory Creek
00381953,Found Girl Creek
00372803,G Canal
00786362,Little Sheep Creek
00859126,California Creek
00793052,West Fork Mudd Creek
00782709,Dunn Creek
00787288,Middle Fork Maiden Creek
00393397,Whitney Creek
00383819,Jackass Creek
00397186,South Branch Rexburg Canal
00782133,DeRozier Creek
00381429,Ellis Creek
01519749,Fourth of July Creek
00381638,Feather River
00380011,Crab Creek
00382260,Gezel Creek
00397640,Dry Creek
00399989,Meadow Creek
00400717,Jacks Creek
00374107,Needham Lateral
00379004,Castle Creek
00378679,Cache Creek
00374219,North Lake Canal
00374342,Patton Canal
01797626,Cold Spring Creek
00372144,Cosmopolitan Creek
01447520,Woods Creek
00381662,Fern Creek
01440275,Davenport Creek
00394546,Goat Rock Creek
00783146,Elliot Creek
00396523,Fry Pan Creek
00384165,Kennedy Creek
00379946,Cow Creek
00384632,Lightning Creek
00785611,Jungle Creek
00373481,Lateral C
01603305,Squaw Creek
00390588,Sled Creek
00383168,High Breaks Creek
00397685,Elite Lateral
00372099,Combination Creek
01598538,Bustle Creek
00377894,Blue Creek
00859754,Fox Creek
00386122,Loon Creek
00383500,Huckleberry Creek
00378061,Bottom Creek
00781766,Cow Cabin Creek
00790647,Sleeping Child Creek
00383202,Hill Creek
00380932,Dump Creek
00380391,Deep Creek
00392487,Twentymile Creek
00793871,Britts Creek
00387662,North Fork Buckhorn Creek
00393182,West Fork Rock Creek
00399973,Lyons Creek
00383736,Iowa Creek
00392349,Trapper Creek
00791005,South Fork Lolo Creek
00390185,Sheep Creek
00380297,Dead Dog Creek
00380274,Davis Creek
00385006,Livingston Creek
00392842,Warm Creek
01599751,Flat Creek
00378678,Cache Creek
00371182,A 1 Canal
00391854,Taters Creek
01506005,Klahowya Creek
00786387,Little Trapper Creek
00387734,North Fork Maggie Creek
00399495,Elevenmile Creek
00393047,West Fork Big Creek
00386935,Mill Creek
00792542,Two Bear Creek
00377229,Beauty Creek
00386738,Merton Creek
00388885,Prism Creek
00399143,No Cut Timber Creek
00378071,Boulder Creek
00792483,Tweed Creek
02569124,Lateral S-15
00779870,Big Sheep Creek
00381076,East Fork Creek
00781531,Colvert Creek
00392757,Wade Creek
00392109,Thrush Creek
00379704,Copper Creek
00387913,October Creek
00380054,Crazy Creek
00788070,North Branch Miner Creek
00381861,Flewsie Creek
00383299,Hoodoo Creek
00377084,Bear Creek
00391793,Syringa Creek
00378914,Caribou Creek
00372565,East Fork Trout Creek
00384941,Little Schwar Creek
00783682,Francis Creek
01126981,Simmons Creek
00793018,West Fork Elk Creek
00384317,Kurry Creek
00785972,Larson Creek
00388105,Packsaddle Creek
00375001,Shelp Gulch Drain
00379595,Comb Creek
00788281,North Fork Willow Creek
00386805,Middle Fork Clear Creek
00379760,Cornish Creek
01152817,Hale Creek
00388146,Pamas Creek
00781357,Clear Creek
00391703,Swamp Creek
00386267,Lucky Dog Creek
00384903,Little Muddy Creek
00378627,Cabin Creek
01508533,South Fork Little Deep Creek
00378521,Burn Creek
00807047,Dragonfly Creek
01119061,Coates Drain
00788268,North Fork Trapper Creek
00393220,West Fork Weiser River
00389751,Ryan Creek
00391123,Split Creek
00386421,Mandolin Creek
02517411,J 27 F Waste
00784473,Halfway Creek
00373841,Martin Canal
00384750,Little Buck Creek
00378160,Boyd Creek
00386739,Melville Creek
00857948,Cow Creek
00372874,Good Luck Ditch
00379084,Cedar Creek
01586991,Corral Creek
00380489,Delcardo Creek
00786288,Little Elk River
00392365,Traps Creek
00780054,Blacktail Creek
00389908,Sands Creek
00383472,Howard Creek
00400369,Alpine Creek
00859487,Deep Creek
01118779,Central Alkali Drain
00380895,Dry Robinson Creek
00382258,Geum Creek
00392927,Washout Creek
00782241,Deer Creek
00380439,Deer Creek
00390726,Snake Creek
00380548,Devils Teeth Creek
00381807,Fivemile Creek
00770882,Duff Creek
00375400,Tammany Creek
00390738,Snoose Creek
00384246,Kinney Creek
00391894,Telephone Creek
00388195,Parallel Creek
01601638,Mumford Creek
00793092,West Fork Twelvemile Creek
00393293,Whiskey Creek
00378357,Buck Creek
01600715,Kilgore Creek
00859831,Gods Pocket Creek
01129555,McMullen Ditch
00371748,Buckeye Ditch
00392407,Trouble Creek
01609254,Gibbon River
00374033,Moses Creek
00375202,Spring Creek
00382780,Gus Creek
00384349,Lake Creek
00785127,Hubbard Creek
00393724,Wynn Creek
00397907,Middle Fork Cottonwood Creek
00373483,Lateral C 1
01126999,Singer Drain
00781898,Cripple Creek
00391241,Spruce Creek
00395819,Lateral No 13
00374959,Sevenmile Slough
00398599,New Creek
01445489,Sheep Creek
00379216,Cheney Creek
01443431,Mill Creek
00376468,Adair Creek
00785144,Hughes Creek
00389923,Sardine Creek
00375822,West Fork Trout Creek
00386290,Lunch Creek
00398183,Steamboat Creek
00783008,Eightmile Creek
02569011,Lateral N-7
00392280,Trail Creek
00373455,Lamm Drain
01605559,Coyote Creek
00779083,Antimony Creek
00779169,Ashley Creek
00385981,Lola Creek
00374263,Olson Lateral
00375134,South Branch Harrison Canal
00377039,Battle Creek
02568991,Lateral N-22
00374802,Round Spring Creek
01143687,Hominy Creek
00773639,Long Creek
00373290,Jakes Creek
00393655,Wood Creek
00397672,East Fork Roaring River
00387862,Northbound Creek
00399956,Little Jacket Creek
00379945,Cow Creek
00389987,Sawpit Creek
00386311,Lynx Creek
00381108,East Fork Hayden Creek
00389769,Sack Creek
00393123,West Fork Hull Creek
00377897,Blue Creek
00389615,Ross Creek
00389327,Rhett Creek
00786351,Little Rock Creek
00378860,Canyon Creek
00391477,Stoddard Creek
00383099,Hendricks Creek
00399998,Mink Creek
01601725,North Chappel Creek
00384364,Lake Creek
00388890,Profile Creek
00859220,Chicken Creek
00372813,Garden Creek
01603263,Spring Creek
00400411,Stevens Creek
00388821,Potter Creek
00838389,Agency Canal
01522426,Lookout Creek
00388413,Piah Creek
00788485,Oregon Creek
01781766,Nellie Creek
00379426,Cliff Creek
00862028,Willis Creek
00381547,Fall Creek
02729188,Lateral 2157
01600959,Little Cliff Creek
00373224,Indian Creek
00390537,Skull Creek
00371916,Catchall Creek
00383597,Icehouse Creek
00382459,Gorman Creek
00397610,Dead Man Creek
00390361,Short Creek
00793058,West Fork Pinkham Creek
00371913,Cat Creek
00381685,Filly Creek
00782559,Dry Creek
00392508,Twin Creek
00779910,Bill Creek
00787239,Middle Fork Bear Creek
00387767,North Fork Ross Fork
00380607,Disaster Creek
00378287,Browns Creek
00384581,Lester Creek
00382462,Gorsuch Creek
00378779,Camp Creek
00788012,Ninemile Creek
00371545,Billman Canal
00790466,Shroder Creek
00393227,West Fork Yankee Fork
00785523,Johnson Creek
00393055,West Fork Big Smoky Creek
00380823,Dry Creek
02569017,Lateral PA2 Spill
02633870,Kesgaard Ditch
00379406,Clearwater River
00783432,Fish Creek
02709267,Lateral 1137
01440810,East Fork Little Bear River
00381587,Fan Creek
02568961,Lateral L-16
00391529,Strawberry Creek
00782584,Dry Creek
00783261,Everson Creek
00788237,North Fork Ross Creek
00388196,Pardus Creek
00779786,Big Creek
00378781,Camp Creek
00393142,West Fork Mayfield Creek
00387193,Moose Meadow Creek
00390899,South Fork Canyon Creek
00379363,Clark Creek
01129186,Wilson Creek
00400174,Wildhorse River
00395869,North Fork Elkhorn Creek
00387312,Moyer Creek
00389580,Roll Creek
01440306,Dead River
00801887,Cone Creek
00377032,Bath Creek
00391429,Stephens Creek
00392855,Warm River
01150500,Stud Creek
00380420,Deer Creek
00388965,Quartz Creek
00379230,Cherry Creek
00392241,Toolbox Creek
00386809,Middle Fork Dry Creek
00393292,Whiskey Creek
00390928,South Fork Dump Creek
00791758,Swamp Creek
00806789,Moran Creek
00390193,Sheep Creek
00388977,Quartz Spring Creek
01430788,North Fork Hardesty Creek
00386694,Meadow Creek
01146622,Muir Creek
00389244,Red Top Creek
00790057,Sawmill Creek
00386251,Lower Twin Creek
00381988,Fox Creek
00390037,Schweitzer Creek
00388254,Pasture Creek
00378773,Camp Creek
00387945,Ole Creek
00371902,Cartier Slough
00780083,Blaine Spring Creek
02517309,H 17 B Lateral
00391820,Talache Creek
00381674,Ferris Slough
00391715,Swan Creek
00371210,Alkali Drain
00386149,Lost Creek
00792767,Wall Canyon Creek
00373253,Iron Creek
00387635,North Creek
00387210,Morgan Creek
01527913,West Branch Dragoon Creek
00384242,Kingsley Creek
00380593,Dill Creek
00384944,Little Sheep Creek
00373949,Miller Canal
00860379,Little Salmon Creek
00375495,Thorn Creek
00371886,Capital Hill Lateral
00383035,Heath Creek
00371413,Beartrack Creek
00390513,Ski Creek
00401028,Corral Creek
00387375,Mule Creek
00792601,Upham Creek
01602985,Sliderock Creek
00801801,Dry Creek
00786039,Leigh Creek
00780943,Caribou Creek
00377244,Beaver Creek
00395144,Buhler Drain
00381821,Flat Creek
00382264,Gibson Creek
00789646,Robin Run
00375995,Woodville Canal
00381216,East River
00382204,Garnet Creek
00384205,Kick Creek
02517227,G 12 1/2 Lateral
00393708,Wren Creek
00791041,South Fork Ruby Creek
02517334,H 4 Lateral
02569178,Lateral X-14
00375342,Summitt Lateral
00392219,Tom Creek
00379499,Coin Creek
00791223,Spring Creek
01520422,Gypo Creek
00387910,Obia Creek
00380671,Doe Creek
02517262,H 12 J Lateral
00373075,Highline Canal
00383282,Honey Creek
00790023,Sappington Creek
00375361,Supon Creek
00387264,Mosquito Creek
00377410,Bertha Creek
02729197,Lateral 253
00383752,Iron Creek
00381048,East Fork Bechler Creek
00393096,West Fork Elk Creek
00379390,Clear Creek
01504559,Dry Creek
00373664,Little Potlatch Creek
00391415,Steep Creek
00387174,Moose Creek
00387022,Mink Creek
00379126,Center Creek
00793109,West Hammond Creek
00378768,Camp Creek
00389247,Red Warrior Creek
00790646,Sleeman Creek
00390455,Silver Run
00384537,Left Fork Maple Creek
00391916,Tenmile Creek
00801789,Dry Fork
00389384,Riley Creek
00394123,North Fork Trout Creek
00399648,Whiterock Creek
00380902,Dual Creek
00378004,Boise Creek
01525081,Roaring Creek
00384959,Little Soldier Creek
00376510,Alder Creek
00387324,Mud Creek
00378136,Bowl Creek
01121122,Gibson Drain
00373675,Little Thomas Creek
00372690,Fifteenmile Creek
00371277,Apex Lateral
00393535,Willowdale Creek
00384977,Little Timber Creek
00392340,Trappers Creek
00378607,Butter Creek
00388245,Pass Creek
00383975,Johnson Creek
00389021,Raft Creek
01140072,Coon Creek
00376968,Barney Creek
00381946,Forty-five Creek
00786146,Limestone Creek
00391514,Stovepipe Creek
00377364,Bennett Creek
02569169,Lateral W-47
00779859,Big Prairie Creek
00372739,Flynn Creek
01507869,Rockpile Creek
00383370,Horse Creek
00386043,Long Fork Silver Creek
02729765,Lateral B1A
00786751,MacLean Creek
00376263,Hart Creek
00388578,Placer Creek
00391618,Summit Creek
00391582,Sugar Creek
00390955,South Fork Inman Creek
00373863,McBirney Lateral
00393801,Little Goose Creek
00390796,Soap Creek
00392673,Vader Creek
00790882,South Branch Big Swamp Creek
00781488,Cold Creek
01524521,Pocahontas Creek
00373547,Lemberg Lateral
00371861,Camas Creek
00393134,West Fork Lehman Creek
00390199,Sheep Creek
00372270,Crow Creek
00383298,Hoodoo Creek
01124920,Oakander Drain
00388966,Quartz Creek
00391213,Spring Creek
00784736,Hellroaring Creek
01601729,North Corral Creek
00386968,Miller Creek
01440980,Facer Creek
00391412,Steep Creek
00387066,Mocus Creek
00386806,Middle Fork Clearwater River
00384331,Ladder Creek
00387315,Moyie River
00374099,Nanny Creek
00372350,Deep Creek
00384332,Ladder Creek
00379637,Contux Creek
00839386,Cedar Creek
00372573,East Main Drain
00791498,Stevens Creek
00782152,Deadman Creek
00382574,Grasshopper Creek
00379342,Chute Creek
00393274,Whangdoodle Creek
00843936,Spring Creek
00393117,West Fork Hodson Creek
00790545,Sims Creek
00381406,Elkhorn Creek
00372590,Edge Lateral
00374154,Nip and Tuck Creek
00372362,Deer Creek
00783199,Emmett Creek
00392665,Upper West Branch Priest River
01781931,West Fork Woodland Grade Creek
00382440,Goose Creek
00392488,Twentymile Creek
00786967,Maynard Creek
00372078,Cold Creek
00399803,Boulder Creek
00782849,East Fork Grant Creek
00399545,Basalt Creek
00859539,Dolly Creek
00379539,Cold Spring Creek
00391778,Swift Creek
00372911,Grave Creek
00779990,Black Canyon Creek
00372743,Foothill Ditch
00392352,Trapper Creek
00393152,West Fork Moon Creek
00390466,Simmons Creek
00387695,North Fork Elkhorn Creek
00793688,Birch Creek
00387143,Moonshine Creek
00386905,Milk Creek
00862992,Maggie Gulch Creek
01603156,South Fork Meadow Creek
00779486,Bear Creek
00784424,Gut Creek
00391706,Swamp Creek
00781980,Cuba Creek
00377583,Big Sand Creek
00791980,Tepee Creek
00379319,Chittam Creek
00379951,Cow Creek
00789476,Red Rock Creek
00859527,Dip Creek
00382724,Grouse Creek
00389400,Rising Creek
00373611,Little Browns Creek
00377955,Bluebird Creek
00375581,Triangle Creek
00785692,Kerlee Creek
00784202,Grass Valley French Ditch
00381143,East Fork Navarre Creek
00782917,East Fork Twelvemile Creek
00398154,South Fork Fawn Creek
00375559,Townsite Lateral
00388276,Patterson Creek
00379613,Cone Creek
01119322,Cottonwood Creek
00374474,Poison Creek
00383331,Horn Creek
00378116,Boundary Creek
00387982,Orchard Creek
00387765,North Fork Robie Creek
00779487,Bear Creek
00389863,Salt Creek
02517335,H 6 Lateral
00790544,Simpson Creek
00375775,Wearyrick Ditch
00383757,Iron Mine Creek
00377989,Bog Creek
00380422,Deer Creek
00779502,Bear Creek
01147338,Packsaddle Creek
00778919,Alder Creek
00381097,East Fork Fall Creek
00789670,Rock Creek
01147689,Pine Creek
02548083,G 19 B Lateral
00787172,Medicine Lodge Creek
00386755,Methodist Creek
00386703,Meadow Creek
00791200,Spring Creek
00391680,Surprise Creek
00382815,Halfway Creek
00388464,Pin Creek
00387181,Moose Creek
01507246,Pable Creek
00382436,Goodrich Creek
00386691,Meadow Creek
00383294,Hoodoo Creek
00384887,Little Malad River
00393019,West Branch Weiser River
00395868,Milner Main Canal
00383103,Henry Creek
00781102,Cedar Creek
00390263,Sheep Trail Creek
00377685,Birdseye Creek
00398142,Slide Creek
00377995,Bogus Creek
00377885,Blowup Creek
00372825,Garten Creek
00371577,Black Otter Canal
00396360,D-Twelve Drain
00376066,Patton Creek
00782657,Dry Leonard Creek
00387805,North Fork Trinity Creek
00778948,Alkali Creek
00380990,Eagle Mountain Creek
00786429,Lodgepole Creek
00376512,Alder Creek
00373596,Lindian Lateral
00384222,Kimball Creek
00388059,Oxbow Creek
00392332,Trap Creek
00800636,Cougar Creek
00386878,Middle Twin Creek
00374211,North Fork Willow Creek
00375948,Wilson Drain
00379580,Colorado Creek
00391599,Sulphur Bar Creek
00390141,Shale Creek
00390170,Shearer Creek
00800475,Blackfoot River
00389307,Reservoir Creek
00782815,East Fork Bull River
00786822,Mansfield-Prohosky Ditch
00393004,Wepah Creek
00384655,Lime Creek
00786493,Lone Tree Creek
00788168,North Fork Fox Creek
00398393,Zinger Lateral
00383661,Indian Creek
00399644,Wham Creek
00384963,Little Spring Creek
00391823,Talman Creek
00380699,Dollar Creek
00372845,Gilbert Ditch
00386099,Longs Creek
02784806,Jack Creek
00380414,Deer Creek
00375927,Willow Creek
01604385,Dry Creek
00787540,Mohican Creek
00783274,Fairway Creek
00389145,Rattlesnake Creek
00397497,Bunch Creek
00400063,Rush Creek
00389003,Rabbit Creek
00383046,Heifer Creek
00387018,Mink Creek
00859046,Buck Creek
00375272,Steel Lateral
00392867,Warm Spring Creek
00374190,North Fork Castle Creek
00381009,Early Creek
01147803,Pleasant Valley Creek
00781536,Combest Creek
00790389,Shell Creek
00383515,Huffman Creek
00394528,Bed Ground Creek
00381550,Fall Creek
00373906,Menassa Creek
00399862,East Fork Fish Creek
01126645,Schnable Creek
02569147,Lateral U-4
00784089,Good Creek
00373320,Johanson Drain
00382037,Freeman Creek
01594581,Sourdough Creek
00790907,South Fork Big Creek
00393290,Whiskey Creek
00372368,Deer Flat Nampa Canal
00785981,Laughing Water Creek
00393175,West Fork Race Creek
00859795,Gardner Creek
00390429,Silver Creek
00395336,Blackwell Slough
01598190,Birch Creek
00840163,Dry Creek
00377666,Birch Creek
00383870,Jeanne Creek
00860746,North Creek
00386717,Meadow Lake Creek
00382359,Gold Creek
00780140,Blue Creek
00790844,Solo Joe Creek
01521959,Le Clerc Creek
00789102,Porcupine Creek
00785313,Irish Creek
02569142,Lateral S-8
02437692,Lateral B
00788246,North Fork Sheephead Creek
00791800,Sweathouse Creek
00393115,West Fork Herd Creek
00398492,Japanese Creek
00859296,Cold Springs Creek
00782816,East Fork Burnt Fork Creek
00384409,Landing Creek
01599713,First Creek
00382712,Grouse Creek
00388870,Price Creek
00393434,Wildcat Creek
00375231,Squaw Creek
00392050,Thorn Creek
00374361,Penninger Lateral
01443053,Lynn Creek
00373797,Magpie Creek
00373573,Lightning Creek
00386070,Long Meadow Creek
02568933,Lateral C-52
00380978,Eagle Creek
00381249,Eddy Creek
01522298,Little Ruby Creek
01602838,Sheep Creek
00389413,Road Creek
00388412,Piah Creek
00374438,Player Creek
00391354,Star Hope Creek
00393083,West Fork Creek
01145382,Long Branch
00389595,Roost Creek
00390172,Shears Creek
00380381,Deep Creek
00398607,Strawberry Creek
00392500,Twin Cabin Creek
00801891,Devil Creek
00392102,Threemile Creek
00384352,Lake Creek
00390354,Short Creek
01594864,Spring Creek
00371346,Ballard Ditch
01601769,North Fork Fish Creek
00387995,Orelano Creek
00377035,Bathtub Creek
00389729,Rush Creek
00381262,Edwards Creek
00788786,Peterson Creek
00390276,Sheldon Creek
00391399,Steel Creek
00390675,Smith Creek
00376727,Arrow Creek
00786055,Leonard Creek
00372560,East Fork Reynolds Creek
00791190,Spread Creek
00387147,Moore Canal
00381646,Feltham Creek
00785360,Issac Creek
00392393,Trinity Creek
00384082,Jupiter Creek
00393192,West Fork Shake Creek
01519239,Eldorado Creek
00861324,Seventysix Creek
00383343,Hornet Creek
00393331,White Creek
00375147,South Fork Deer Creek
00374449,Pleasant Valley Creek
00375579,Trego Lateral
00390196,Sheep Creek
00389140,Rattlesnake Creek
00382532,Granite Creek
00391411,Steep Creek
00382400,Gold Run Creek
00391347,Stanton Creek
00380363,Deception Creek
00374926,Schott Lateral
00789772,Rose Creek
00388426,Pid Creek
00392752,Votler Creek
00384792,Little Creek
00390914,South Fork Cottonwood Creek
00374501,Porcupine Creek
00388344,Periwinkle Creek
00380931,Dummy Creek
00389926,Saturday Creek
00379990,Coyote Creek
01147875,Pony Creek
02709250,Lateral 10 South A
01890065,Beaver Creek
01803029,Middle Fork Three Mile Creek
00384416,Lane Creek
01134371,Juniper Creek
01434883,Right Fork Clear Creek
00397915,Miller Creek
00379780,Corral Creek
00798850,Spring Creek
00388544,Pinto Creek
00372808,Gallagher Canal
01438790,Birch Creek
00376998,Basin Creek
00400556,Gizard Creek
00781397,Clifford Creek
00392956,Wayan Creek
00378577,Burton Creek
01131221,North Alkali Creek Siphon
00381222,East Threemile Creek
00782295,Demont Creek
00379089,Cedar Creek
00391114,Spire Creek
00385009,Liz Creek
00389717,Ruff Creek
00388903,Prospect Creek
00399499,Taylor Creek
00392530,Twin Lakes Creek
00379467,Coal Creek
00382221,Gaylord Creek
00384980,Little Trout Creek
00391896,Telephone Creek
00389797,Sage Creek
00782365,Dick Creek
00371529,Big Spring Creek
00386837,Middle Fork Roaring River
00392084,Three Lakes Creek
01603724,Trail Creek
00373486,Lateral D
00373202,Idaho Lateral
00393691,Woof Creek
00383060,Hell Creek
00378218,Bridge Creek
01148238,Rattlesnake Creek
02517314,H 17 M Lateral
00388559,Pipe Creek
00390666,Smith Creek
00390736,Snoden Creek
02518698,J 36 Pipeline
00400049,Pungo Creek
00391005,South Fork Reese Creek
00383190,Highrange Creek
00783893,George Creek
00379513,Cold Creek
00790674,Slim Sam Creek
00384637,Lightning Creek
00390214,Sheep Creek
00384692,Line Creek
00387126,Moody Creek
01505696,Imbler Creek
01523343,Moon Creek
00379558,Cold Springs Creek
00785959,Larch Creek
00387760,North Fork Rapid Creek
00393815,Johnson Creek
00388804,Postoffice Creek
00396895,Milk Creek
00390162,Shattuck Creek
00378625,Cabin Creek
00786265,Little Camp Creek
00378973,Cascade Creek
00391815,Taghee Canal
00785260,Indian Creek Ditch
00387930,Old Man Creek
00388260,Pat Hughes Creek
00378247,Broken Nose Creek
00379460,Co-Op Creek
00377950,Blue Spring Creek
00375406,Taylor Creek
01600351,Hobble Creek
00383059,Hell Creek
00388692,Pole Creek
00384168,Kenney Creek
02569131,Lateral S-25
00387413,Murray Creek
00386218,Lower Cedar Creek Ditch
00384952,Little Skeleton Creek
00391167,Spring Creek
00374950,Seidenberd Canal
00389779,Saddle Creek
00375434,Tennison Creek
00383973,Johnson Creek
00374225,North Power Lateral
00382786,Gypsy Creek
00387319,Mud Creek
00378339,Brushy Creek
00387969,Oompaul Creek
00786596,Lost Girl Creek
00383801,Jack Creek
00396950,Skinner Creek
00374916,Schiller Creek
00378877,Canyon Creek
02569037,Lateral R-7
00384068,Jungle Creek
02568987,Lateral N-10
00392567,Twomile Creek
00383701,Indian Peak Creek
00394887,Pack Saddle Creek
00390940,South Fork Goat Creek
00390407,Siegel Creek
00390164,Shaw Creek
01594882,Spring Creek
00390079,Second Creek
01128227,Trimbly Creek
00393838,Brush Creek
01507373,Peone Creek
00393934,Tennessee Creek
00392293,Trail Creek
00393511,Willow Creek
00388326,Pell Creek
00382602,Gravey Creek
00386895,Mile Creek
00859700,Fawn Creek
00389417,Road Fork Creek
00379586,Colt Creek
00381750,Fish Creek
00379395,Clear Creek
00393086,West Fork Crooked Creek
00381321,Elison Hole Creek
00386556,Mayfield Creek
00390908,South Fork Clearwater River
01599333,Dry Creek
00786727,Lydia Creek
00390668,Smith Creek
00379086,Cedar Creek
00384301,Kootenai River
01143090,Grimes Creek
00395564,Browns Creek
00389961,Sawmill Creek
00399783,Big Bear Creek
00392798,Wallace Creek
00377267,Beaver Dam Creek
00390082,Second Fork Rock Creek
00392960,Weasel Creek
01117618,Big Elk Creek
00387892,Nut Creek
00392815,Wapiti Creek
01141253,Driveway Creek
02569003,Lateral N-34
00381694,Finn Creek
00386203,Louse Creek
00786626,Lost Park Creek
00401649,Magic Water Canal
00388401,Phifer Creek
00393071,West Fork Cedar Creek
00381794,Fitzgerald Creek
00384498,Lead Creek
00391290,Squaw Creek
00376861,Baker Creek
00390880,South Fork Big Creek
00399636,West Fork Long Bar Creek
01507493,Pleasant Valley Creek
00390949,South Fork Holy Terror Creek
00382257,Getta Creek
00801780,Bug Creek
00379323,Chokecherry Creek
01604468,South Fork Fisherman Creek
00382710,Grouse Creek
00382247,Georgetown Creek
00381749,Fish Creek
00384670,Limekiln Creek
00384092,Kalispell Creek
00378777,Camp Creek
01504120,Cooks Creek
00786731,Lynch Creek
01503228,Bear Creek
00371793,Bungalow Canal
00397234,Syringa Creek
00392300,Trail Creek
00373642,Little Indian Ditch
00782598,Dry Fork
00789367,Rampike Creek
00399428,Aspen Creek
00784044,Gold Creek
00790632,Slag-a-melt Creek
01151609,Two Corral Creek
00381348,Elk Creek
00387686,North Fork Dicks Creek
00786131,Lime Creek
00381124,East Fork Kirtley Creek
00392222,Tom Lavin Creek
00380021,Cramer Creek
00393727,Y Creek
00399877,Forty-nine Slough
00372472,Dry Creek
00389963,Sawmill Creek
00378686,Cactus Creek
00375697,Vantress Lateral
00393417,Wild Goat Creek
00378212,Brick Creek
00375416,Teak Lateral
02729185,Lateral 209
00381067,East Fork Clear Creek
00373001,Harton Davis Canal
01149324,Sheep Creek
00379254,Chicken Creek
00375298,Stove Creek
00377598,Big Spring Creek
02568930,Lateral C-44
00384197,Key Creek
00379425,Cliff Creek
00379349,Cinnamon Creek
00383662,Indian Creek
00785552,Johny Creek
00386852,Middle Fork Third Fork Rock Creek
00388774,Pork Creek
01521413,Johns Creek
00392139,Timber Creek
01609286,Proposition Creek
00382372,Gold Fork Canal
00380663,Dodge Creek
00861610,Stud Creek
00388100,Packer Spring
00392819,Wapshilla Creek
00387905,O'Neil Creek
00387812,North Fork Wolf Fang Creek
00378455,Bull Creek
00792343,Trapper Creek
00373727,Long Tom Creek
00378660,Cabin Fork
00380828,Dry Creek
00379784,Corral Creek
01164128,Powder River
00389893,Sand Creek
00792401,Trout Creek
00376644,Antelope Creek
00386538,Matteson Creek
00378500,Bummer Creek
01599883,Fullturn Creek
00793396,Wilton Creek
00377657,Birch Creek
01121781,Hibbard Creek
00859221,Chicken Creek
02729205,Lateral 333
